rtcDate,rtcTime,gps_Date,gps_Time,gps_Lat,gps_Long,gps_AltMSL,gps_SIV,gps_GroundSpeed,humidity_%,degC,
08/27/2024,21:03:32.72,08/28/2024,04:03:51.000,376684334,-1217656591,156935,27,11878,29.16,25.98,
08/27/2024,21:03:33.72,08/28/2024,04:03:52.000,376684323,-1217655250,157000,27,12112,29.14,25.86,
08/27/2024,21:03:34.72,08/28/2024,04:03:53.000,376684315,-1217653891,157043,28,12243,29.34,25.86,
08/27/2024,21:03:35.72,08/28/2024,04:03:54.000,376684313,-1217652511,157000,28,12148,29.41,25.98,
08/27/2024,21:03:36.72,08/28/2024,04:03:55.000,376684324,-1217651132,156926,28,11793,29.41,25.93,
08/27/2024,21:03:37.73,08/28/2024,04:03:56.000,376684338,-1217649784,156950,28,11220,29.38,26.02,
08/27/2024,21:03:38.73,08/28/2024,04:03:57.000,376684350,-1217648492,156886,28,10011,29.36,25.99,
08/27/2024,21:03:39.73,08/28/2024,04:03:58.000,376684359,-1217647319,156907,28,8534,29.63,25.97,
08/27/2024,21:03:40.73,08/28/2024,04:03:59.000,376684341,-1217646303,157028,27,7302,29.67,25.94,
08/27/2024,21:03:41.73,08/28/2024,04:04:00.000,376684228,-1217645450,156944,27,6856,29.71,25.96,
08/27/2024,21:03:42.73,08/28/2024,04:04:01.000,376683918,-1217644779,157086,27,6934,29.71,25.95,
08/27/2024,21:03:43.73,08/28/2024,04:04:02.000,376683418,-1217644359,156468,28,7918,29.82,25.96,
08/27/2024,21:03:44.74,08/28/2024,04:04:03.000,376682759,-1217644137,156111,28,9043,29.91,25.91,
08/27/2024,21:03:45.74,08/28/2024,04:04:04.000,376681986,-1217644072,154514,28,10594,30.08,25.89,
08/27/2024,21:03:46.74,08/28/2024,04:04:05.000,376681065,-1217644098,154362,28,11445,30.30,25.92,
08/27/2024,21:03:47.74,08/28/2024,04:04:06.000,376680050,-1217644119,154196,28,12141,30.64,26.00,
08/27/2024,21:03:48.74,08/28/2024,04:04:07.000,376678970,-1217644141,154251,28,12675,30.52,25.90,
08/27/2024,21:03:49.74,08/28/2024,04:04:08.000,376677841,-1217644146,154289,28,13022,30.65,25.91,
08/27/2024,21:03:50.75,08/28/2024,04:04:09.000,376676673,-1217644147,154454,27,13149,30.56,25.88,
08/27/2024,21:03:51.75,08/28/2024,04:04:10.000,376675490,-1217644143,154342,27,12724,30.53,25.85,
08/27/2024,21:03:52.75,08/28/2024,04:04:11.000,376674332,-1217644154,154696,27,12518,30.61,25.82,
08/27/2024,21:03:53.75,08/28/2024,04:04:12.000,376673192,-1217644157,154839,26,12432,30.82,25.87,
08/27/2024,21:03:54.75,08/28/2024,04:04:13.000,376672065,-1217644138,155064,27,12263,30.80,25.77,
08/27/2024,21:03:55.75,08/28/2024,04:04:14.000,376670949,-1217644101,155353,27,12124,30.73,25.70,
08/27/2024,21:03:56.75,08/28/2024,04:04:15.000,376669850,-1217644079,155524,27,11943,30.71,25.63,
08/27/2024,21:03:57.76,08/28/2024,04:04:16.000,376668775,-1217644094,155380,26,11670,31.02,25.56,
08/27/2024,21:03:58.76,08/28/2024,04:04:17.000,376667713,-1217644121,155809,26,11588,31.55,25.50,
08/27/2024,21:03:59.76,08/28/2024,04:04:18.000,376666669,-1217644109,156105,27,11789,32.01,25.39,
08/27/2024,21:04:00.76,08/28/2024,04:04:19.000,376665615,-1217644000,156263,27,11789,32.85,25.42,
08/27/2024,21:04:01.76,08/28/2024,04:04:21.000,376663490,-1217643481,156159,28,12159,32.63,25.35,
08/27/2024,21:04:02.76,08/28/2024,04:04:23.000,376661417,-1217642657,156451,27,11844,32.09,25.26,
08/27/2024,21:04:04.54,08/28/2024,04:04:24.000,376660440,-1217642225,156827,28,11346,31.90,25.19,
08/27/2024,21:04:05.54,08/28/2024,04:04:25.000,376659490,-1217641848,157115,28,10904,31.74,25.23,
08/27/2024,21:04:06.54,08/28/2024,04:04:26.000,376658540,-1217641575,157430,28,10782,31.73,25.21,
08/27/2024,21:04:07.54,08/28/2024,04:04:27.000,376657560,-1217641442,157579,28,11025,31.70,25.26,
08/27/2024,21:04:08.54,08/28/2024,04:04:28.000,376656550,-1217641393,157838,28,11254,31.61,25.20,
08/27/2024,21:04:09.54,08/28/2024,04:04:29.000,376655522,-1217641389,158005,28,11428,31.59,25.21,
08/27/2024,21:04:10.54,08/28/2024,04:04:30.000,376654490,-1217641402,158148,28,11450,31.71,25.30,
08/27/2024,21:04:11.55,08/28/2024,04:04:31.000,376653473,-1217641418,158016,28,11191,31.74,25.32,
08/27/2024,21:04:12.55,08/28/2024,04:04:32.000,376652529,-1217641393,158112,28,10115,31.53,25.38,
08/27/2024,21:04:13.55,08/28/2024,04:04:33.000,376651693,-1217641383,158866,28,8810,31.18,25.42,
08/27/2024,21:04:14.55,08/28/2024,04:04:34.000,376651012,-1217641376,158710,28,7056,30.99,25.40,
08/27/2024,21:04:15.55,08/28/2024,04:04:35.000,376650484,-1217641422,158742,28,5377,30.90,25.45,
08/27/2024,21:04:16.55,08/28/2024,04:04:36.000,376650046,-1217641582,158700,28,4866,30.76,25.45,
08/27/2024,21:04:17.55,08/28/2024,04:04:37.000,376649674,-1217641932,158650,28,5360,30.70,25.37,
08/27/2024,21:04:18.55,08/28/2024,04:04:38.000,376649404,-1217642525,158750,28,6290,30.84,25.50,
08/27/2024,21:04:19.55,08/28/2024,04:04:39.000,376649273,-1217643320,158850,28,7410,30.68,25.49,
08/27/2024,21:04:20.56,08/28/2024,04:04:40.000,376649248,-1217644268,158932,28,8651,30.74,25.45,
08/27/2024,21:04:21.56,08/28/2024,04:04:41.000,376649258,-1217645346,159013,28,9771,30.70,25.42,
08/27/2024,21:04:22.56,08/28/2024,04:04:42.000,376649267,-1217646539,158937,28,10764,30.67,25.34,
08/27/2024,21:04:23.56,08/28/2024,04:04:43.000,376649276,-1217647817,158838,28,11473,30.87,25.21,
08/27/2024,21:04:24.56,08/28/2024,04:04:44.000,376649281,-1217649160,158669,28,11967,30.96,25.17,
08/27/2024,21:04:25.56,08/28/2024,04:04:45.000,376649278,-1217650556,158601,27,12419,31.40,25.11,
08/27/2024,21:04:26.56,08/28/2024,04:04:46.000,376649266,-1217651990,158582,27,12720,31.79,25.03,
08/27/2024,21:04:27.56,08/28/2024,04:04:47.000,376649263,-1217653455,158440,27,12964,32.11,24.90,
08/27/2024,21:04:28.56,08/28/2024,04:04:48.000,376649262,-1217654932,158473,27,13069,32.36,24.92,
08/27/2024,21:04:29.57,08/28/2024,04:04:49.000,376649265,-1217656413,158457,27,13064,32.14,24.98,
08/27/2024,21:04:30.57,08/28/2024,04:04:50.000,376649274,-1217657876,158383,27,12812,32.20,24.95,
08/27/2024,21:04:31.57,08/28/2024,04:04:52.000,376649292,-1217660779,158055,26,12886,32.16,25.00,
08/27/2024,21:04:33.54,08/28/2024,04:04:53.000,376649289,-1217662252,157995,26,13039,32.32,25.05,
08/27/2024,21:04:34.54,08/28/2024,04:04:54.000,376649332,-1217663746,158264,26,13224,32.05,25.10,
08/27/2024,21:04:35.54,08/28/2024,04:04:55.000,376649362,-1217665266,158276,25,13466,31.82,25.09,
08/27/2024,21:04:36.55,08/28/2024,04:04:56.000,376649376,-1217666786,158281,26,13309,31.88,25.10,
08/27/2024,21:04:37.55,08/28/2024,04:04:57.000,376649381,-1217668274,158150,25,13075,31.77,25.19,
08/27/2024,21:04:38.58,08/28/2024,04:04:58.000,376649379,-1217669735,157975,25,12824,31.76,25.30,
08/27/2024,21:04:39.58,08/28/2024,04:04:59.000,376649373,-1217671171,157815,25,12623,31.73,25.32,
08/27/2024,21:04:40.58,08/28/2024,04:05:00.000,376649370,-1217672590,157743,25,12455,31.45,25.30,
08/27/2024,21:04:41.58,08/28/2024,04:05:01.000,376649380,-1217673981,157652,25,12160,31.24,25.34,
08/27/2024,21:04:42.58,08/28/2024,04:05:02.000,376649402,-1217675342,157494,26,11931,31.06,25.50,
08/27/2024,21:04:43.58,08/28/2024,04:05:03.000,376649423,-1217676643,157375,26,11250,30.65,25.58,
08/27/2024,21:04:44.58,08/28/2024,04:05:04.000,376649436,-1217677803,157385,26,9782,30.35,25.61,
08/27/2024,21:04:45.58,08/28/2024,04:05:05.000,376649446,-1217678749,157493,26,7721,30.18,25.63,
08/27/2024,21:04:46.59,08/28/2024,04:05:06.000,376649460,-1217679425,157589,25,5209,30.00,25.65,
08/27/2024,21:04:47.59,08/28/2024,04:05:07.000,376649485,-1217679823,157646,26,2799,29.93,25.73,
08/27/2024,21:04:48.59,08/28/2024,04:05:08.000,376649522,-1217680076,157670,27,2081,29.88,25.68,
08/27/2024,21:04:49.59,08/28/2024,04:05:09.000,376649615,-1217680347,157716,26,2854,29.76,25.65,
08/27/2024,21:04:50.59,08/28/2024,04:05:10.000,376649844,-1217680649,157760,27,4138,29.70,25.74,
08/27/2024,21:04:51.59,08/28/2024,04:05:11.000,376650270,-1217680861,157725,27,5644,29.49,25.80,
08/27/2024,21:04:52.59,08/28/2024,04:05:12.000,376650870,-1217680954,157725,27,7203,29.43,25.79,
08/27/2024,21:04:53.59,08/28/2024,04:05:13.000,376651599,-1217680975,158223,27,8460,29.24,25.91,
08/27/2024,21:04:54.59,08/28/2024,04:05:14.000,376652397,-1217681075,158263,27,9125,29.13,25.91,
08/27/2024,21:04:55.59,08/28/2024,04:05:15.000,376653196,-1217681258,158233,27,8939,28.98,25.94,
08/27/2024,21:04:56.60,08/28/2024,04:05:16.000,376653972,-1217681403,158099,28,8587,28.99,26.01,
08/27/2024,21:04:57.60,08/28/2024,04:05:17.000,376654672,-1217681466,157958,27,7404,28.80,26.04,
08/27/2024,21:04:58.60,08/28/2024,04:05:18.000,376655271,-1217681502,157911,28,6319,28.75,26.04,
08/27/2024,21:04:59.60,08/28/2024,04:05:19.000,376655816,-1217681654,157827,27,6175,29.04,26.01,
08/27/2024,21:05:00.60,08/28/2024,04:05:20.000,376656306,-1217682006,157670,28,6403,29.07,26.16,
08/27/2024,21:05:01.60,08/28/2024,04:05:21.000,376656659,-1217682621,157514,28,6973,28.77,26.12,
08/27/2024,21:05:02.60,08/28/2024,04:05:22.000,376656833,-1217683445,157209,28,7849,28.78,26.27,
08/27/2024,21:05:03.60,08/28/2024,04:05:23.000,376656877,-1217684417,156865,28,8862,28.69,26.42,
08/27/2024,21:05:04.60,08/28/2024,04:05:24.000,376656878,-1217685499,156495,27,9767,28.36,26.44,
08/27/2024,21:05:05.61,08/28/2024,04:05:25.000,376656872,-1217686665,156226,28,10473,28.07,26.50,
08/27/2024,21:05:06.61,08/28/2024,04:05:26.000,376656859,-1217687905,155969,28,11056,27.84,26.57,
08/27/2024,21:05:07.61,08/28/2024,04:05:27.000,376656847,-1217689203,155729,28,11550,27.71,26.60,
08/27/2024,21:05:08.61,08/28/2024,04:05:28.000,376656839,-1217690537,155630,28,11823,27.68,26.62,
08/27/2024,21:05:09.61,08/28/2024,04:05:29.000,376656868,-1217691901,155484,28,12106,27.50,26.69,
08/27/2024,21:05:10.61,08/28/2024,04:05:30.000,376656942,-1217693292,155386,28,12329,27.36,26.75,
08/27/2024,21:05:11.61,08/28/2024,04:05:31.000,376657066,-1217694695,155331,28,12460,27.19,26.81,
08/27/2024,21:05:12.61,08/28/2024,04:05:32.000,376657244,-1217696102,155338,27,12550,26.86,26.73,
08/27/2024,21:05:13.62,08/28/2024,04:05:33.000,376657450,-1217697502,155207,27,12533,26.96,26.85,
08/27/2024,21:05:14.62,08/28/2024,04:05:34.000,376657660,-1217698908,155079,27,12593,26.74,26.94,
08/27/2024,21:05:15.62,08/28/2024,04:05:35.000,376657880,-1217700320,154982,27,12669,26.57,26.91,
08/27/2024,21:05:16.62,08/28/2024,04:05:36.000,376658108,-1217701741,154907,27,12800,26.51,26.94,
08/27/2024,21:05:17.62,08/28/2024,04:05:37.000,376658337,-1217703171,154855,27,12863,26.53,26.97,
08/27/2024,21:05:18.62,08/28/2024,04:05:38.000,376658562,-1217704608,154763,27,12931,26.55,27.06,
08/27/2024,21:05:19.62,08/28/2024,04:05:39.000,376658791,-1217706055,154584,27,13041,26.39,27.04,
08/27/2024,21:05:20.62,08/28/2024,04:05:40.000,376659024,-1217707493,154422,27,12826,26.28,27.11,
08/27/2024,21:05:21.63,08/28/2024,04:05:41.000,376659257,-1217708922,154251,27,12860,26.26,27.14,
08/27/2024,21:05:22.63,08/28/2024,04:05:42.000,376659484,-1217710370,154010,27,13075,26.19,27.10,
08/27/2024,21:05:23.63,08/28/2024,04:05:43.000,376659708,-1217711835,153819,27,13191,26.08,27.05,
08/27/2024,21:05:24.63,08/28/2024,04:05:44.000,376659930,-1217713312,153683,27,13290,26.23,27.09,
08/27/2024,21:05:25.63,08/28/2024,04:05:45.000,376660159,-1217714802,153533,27,13410,26.41,27.04,
08/27/2024,21:05:26.63,08/28/2024,04:05:46.000,376660395,-1217716305,153362,27,13554,26.41,27.05,
08/27/2024,21:05:27.63,08/28/2024,04:05:47.000,376660631,-1217717819,153245,27,13612,26.49,27.11,
08/27/2024,21:05:28.64,08/28/2024,04:05:48.000,376660870,-1217719342,153147,27,13682,26.60,27.06,
08/27/2024,21:05:29.64,08/28/2024,04:05:49.000,376661105,-1217720871,153020,27,13737,26.65,26.96,
08/27/2024,21:05:30.64,08/28/2024,04:05:50.000,376661342,-1217722408,152887,26,13813,26.92,27.03,
08/27/2024,21:05:31.64,08/28/2024,04:05:51.000,376661581,-1217723952,152738,27,13890,26.76,26.97,
08/27/2024,21:05:32.64,08/28/2024,04:05:52.000,376661826,-1217725503,152651,28,13958,26.90,26.98,
08/27/2024,21:05:33.64,08/28/2024,04:05:53.000,376662067,-1217727043,152566,27,13798,27.00,26.92,
08/27/2024,21:05:34.65,08/28/2024,04:05:54.000,376662297,-1217728560,152503,26,13533,27.23,26.93,
08/27/2024,21:05:35.65,08/28/2024,04:05:55.000,376662529,-1217730067,152398,26,13544,27.20,26.85,
08/27/2024,21:05:36.65,08/28/2024,04:05:56.000,376662767,-1217731575,152348,26,13565,27.15,26.90,
08/27/2024,21:05:37.65,08/28/2024,04:05:57.000,376663004,-1217733089,152268,26,13625,27.24,26.87,
08/27/2024,21:05:38.65,08/28/2024,04:05:58.000,376663242,-1217734611,152191,27,13676,27.43,26.88,
08/27/2024,21:05:39.65,08/28/2024,04:05:59.000,376663483,-1217736131,152195,27,13643,27.48,26.86,
08/27/2024,21:05:40.65,08/28/2024,04:06:00.000,376663728,-1217737648,152070,27,13625,27.51,26.78,
08/27/2024,21:05:41.66,08/28/2024,04:06:01.000,376663965,-1217739162,151916,27,13611,27.58,26.78,
08/27/2024,21:05:42.66,08/28/2024,04:06:02.000,376664199,-1217740682,151802,27,13672,27.48,26.84,
08/27/2024,21:05:43.66,08/28/2024,04:06:03.000,376664426,-1217742189,151739,27,13490,27.60,26.84,
08/27/2024,21:05:44.66,08/28/2024,04:06:04.000,376664659,-1217743697,151668,27,13572,27.56,26.85,
08/27/2024,21:05:45.66,08/28/2024,04:06:05.000,376664890,-1217745193,151409,26,13416,27.58,26.81,
08/27/2024,21:05:46.66,08/28/2024,04:06:06.000,376665119,-1217746677,151250,27,13274,27.76,26.77,
08/27/2024,21:05:47.67,08/28/2024,04:06:07.000,376665351,-1217748139,150958,27,13123,27.73,26.70,
08/27/2024,21:05:48.67,08/28/2024,04:06:08.000,376665575,-1217749596,150831,27,13113,27.81,26.69,
08/27/2024,21:05:49.67,08/28/2024,04:06:09.000,376665782,-1217751079,150667,27,13350,27.80,26.69,
08/27/2024,21:05:50.67,08/28/2024,04:06:10.000,376665939,-1217752591,150644,26,13485,27.90,26.66,
08/27/2024,21:05:51.67,08/28/2024,04:06:11.000,376666034,-1217754144,150482,27,13865,27.90,26.65,
08/27/2024,21:05:52.67,08/28/2024,04:06:12.000,376666078,-1217755730,150254,27,14070,27.88,26.67,
08/27/2024,21:05:53.68,08/28/2024,04:06:13.000,376666086,-1217757336,150115,26,14210,27.85,26.81,
08/27/2024,21:05:54.68,08/28/2024,04:06:14.000,376666072,-1217758939,149985,25,14117,27.86,26.74,
08/27/2024,21:05:55.68,08/28/2024,04:06:15.000,376666062,-1217760532,149809,26,14028,27.71,26.69,
08/27/2024,21:05:56.68,08/28/2024,04:06:16.000,376666057,-1217762137,149708,26,14181,27.79,26.69,
08/27/2024,21:05:57.68,08/28/2024,04:06:17.000,376666046,-1217763753,149588,26,14248,27.83,26.81,
08/27/2024,21:05:58.68,08/28/2024,04:06:18.000,376666042,-1217765384,149400,26,14426,27.75,26.76,
08/27/2024,21:05:59.69,08/28/2024,04:06:19.000,376666031,-1217767019,149185,27,14463,27.65,26.74,
08/27/2024,21:06:00.69,08/28/2024,04:06:20.000,376666017,-1217768653,149074,27,14442,27.58,26.62,
08/27/2024,21:06:01.69,08/28/2024,04:06:21.000,376666004,-1217770289,148949,27,14475,27.75,26.59,
08/27/2024,21:06:02.69,08/28/2024,04:06:22.000,376665998,-1217771925,148778,27,14460,27.81,26.70,
08/27/2024,21:06:03.69,08/28/2024,04:06:23.000,376665990,-1217773566,148722,27,14514,27.68,26.64,
08/27/2024,21:06:04.69,08/28/2024,04:06:24.000,376665981,-1217775194,148674,27,14337,27.67,26.71,
08/27/2024,21:06:05.70,08/28/2024,04:06:25.000,376665970,-1217776800,148559,27,14118,27.71,26.73,
08/27/2024,21:06:06.70,08/28/2024,04:06:26.000,376665957,-1217778390,148573,27,13989,27.74,26.82,
08/27/2024,21:06:07.70,08/28/2024,04:06:27.000,376665942,-1217779977,148588,27,14010,27.63,26.85,
08/27/2024,21:06:08.70,08/28/2024,04:06:28.000,376665926,-1217781574,148549,27,14108,27.78,26.91,
08/27/2024,21:06:09.70,08/28/2024,04:06:29.000,376665920,-1217783186,148428,27,14263,27.74,26.85,
08/27/2024,21:06:10.70,08/28/2024,04:06:30.000,376665911,-1217784806,148421,26,14273,27.76,26.90,
08/27/2024,21:06:11.71,08/28/2024,04:06:31.000,376665905,-1217786408,148262,27,14094,27.83,26.89,
08/27/2024,21:06:12.71,08/28/2024,04:06:32.000,376665898,-1217787994,148162,27,13923,27.76,26.96,
08/27/2024,21:06:13.71,08/28/2024,04:06:33.000,376665886,-1217789550,148159,27,13659,27.70,27.02,
08/27/2024,21:06:14.71,08/28/2024,04:06:34.000,376665873,-1217791076,148086,27,13393,27.67,27.03,
08/27/2024,21:06:15.71,08/28/2024,04:06:35.000,376665864,-1217792572,148021,27,13141,27.63,27.04,
08/27/2024,21:06:16.71,08/28/2024,04:06:36.000,376665860,-1217794010,147961,27,12505,27.47,26.96,
08/27/2024,21:06:17.72,08/28/2024,04:06:37.000,376665860,-1217795336,147882,27,11349,27.58,27.07,
08/27/2024,21:06:18.72,08/28/2024,04:06:38.000,376665865,-1217796521,147808,26,10067,27.49,27.08,
08/27/2024,21:06:19.72,08/28/2024,04:06:39.000,376665869,-1217797555,147789,26,8738,27.48,27.14,
08/27/2024,21:06:20.72,08/28/2024,04:06:40.000,376665875,-1217798443,147765,27,7453,27.42,27.13,
08/27/2024,21:06:21.72,08/28/2024,04:06:41.000,376665883,-1217799197,147828,27,6311,27.46,27.11,
08/27/2024,21:06:22.72,08/28/2024,04:06:42.000,376665891,-1217799812,147788,26,5049,27.59,27.12,
08/27/2024,21:06:23.73,08/28/2024,04:06:43.000,376665899,-1217800364,147788,27,4802,27.39,27.13,
08/27/2024,21:06:24.73,08/28/2024,04:06:44.000,376665898,-1217800945,147748,26,5260,27.43,27.13,
08/27/2024,21:06:25.73,08/28/2024,04:06:45.000,376665832,-1217801591,147820,27,5972,27.56,27.26,
08/27/2024,21:06:26.73,08/28/2024,04:06:46.000,376665631,-1217802246,147891,28,6356,27.63,27.25,
08/27/2024,21:06:27.73,08/28/2024,04:06:47.000,376665231,-1217802797,148044,27,6632,27.57,27.23,
08/27/2024,21:06:28.73,08/28/2024,04:06:48.000,376664667,-1217803229,148232,28,7480,27.62,27.18,
08/27/2024,21:06:29.74,08/28/2024,04:06:49.000,376663961,-1217803488,148377,28,8389,27.75,27.09,
08/27/2024,21:06:30.74,08/28/2024,04:06:50.000,376663133,-1217803587,148622,28,9482,27.71,27.05,
08/27/2024,21:06:31.74,08/28/2024,04:06:51.000,376662216,-1217803589,148960,28,10372,27.74,27.03,
08/27/2024,21:06:32.74,08/28/2024,04:06:52.000,376661227,-1217803562,149508,28,11083,27.92,26.95,
08/27/2024,21:06:33.74,08/28/2024,04:06:53.000,376660191,-1217803551,149899,28,11625,27.76,26.89,
08/27/2024,21:06:34.75,08/28/2024,04:06:54.000,376659112,-1217803548,150340,28,12098,27.93,26.87,
08/27/2024,21:06:35.75,08/28/2024,04:06:55.000,376657990,-1217803548,150872,28,12565,27.92,26.79,
08/27/2024,21:06:36.75,08/28/2024,04:06:56.000,376656856,-1217803554,151273,27,12702,28.08,26.69,
08/27/2024,21:06:37.75,08/28/2024,04:06:57.000,376655699,-1217803558,151642,27,13052,28.11,26.67,
08/27/2024,21:06:38.75,08/28/2024,04:06:58.000,376654501,-1217803561,151895,27,13491,28.06,26.69,
08/27/2024,21:06:39.75,08/28/2024,04:07:00.000,376652023,-1217803553,152034,27,13955,28.11,26.69,
08/27/2024,21:06:41.53,08/28/2024,04:07:01.000,376650768,-1217803545,151939,27,14023,27.98,26.78,
08/27/2024,21:06:42.53,08/28/2024,04:07:02.000,376649515,-1217803534,151784,27,13950,28.05,26.86,
08/27/2024,21:06:43.53,08/28/2024,04:07:03.000,376648266,-1217803524,151493,27,13896,27.92,26.85,
08/27/2024,21:06:44.53,08/28/2024,04:07:04.000,376647020,-1217803512,151271,27,13851,27.84,26.87,
08/27/2024,21:06:45.53,08/28/2024,04:07:05.000,376645774,-1217803500,151030,27,13846,27.80,26.91,
08/27/2024,21:06:46.54,08/28/2024,04:07:06.000,376644523,-1217803486,150658,27,13959,27.88,26.89,
08/27/2024,21:06:47.54,08/28/2024,04:07:07.000,376643274,-1217803469,150207,27,13892,27.86,26.90,
08/27/2024,21:06:48.54,08/28/2024,04:07:08.000,376642023,-1217803454,149915,27,13942,27.75,26.88,
08/27/2024,21:06:49.54,08/28/2024,04:07:09.000,376640751,-1217803436,149719,28,13995,27.71,26.83,
08/27/2024,21:06:50.54,08/28/2024,04:07:11.000,376638231,-1217803406,149400,28,13736,27.85,26.90,
08/27/2024,21:06:52.52,08/28/2024,04:07:12.000,376636991,-1217803397,149233,28,13641,27.83,26.93,
08/27/2024,21:06:53.52,08/28/2024,04:07:13.000,376635758,-1217803395,149176,28,13585,27.79,26.91,
08/27/2024,21:06:54.52,08/28/2024,04:07:14.000,376634526,-1217803399,149272,28,13552,27.84,26.96,
08/27/2024,21:06:55.53,08/28/2024,04:07:15.000,376633296,-1217803403,149424,28,13617,27.73,26.91,
08/27/2024,21:06:56.53,08/28/2024,04:07:16.000,376632062,-1217803401,149714,28,13655,27.82,26.67,
08/27/2024,21:06:57.53,08/28/2024,04:07:17.000,376630826,-1217803393,149766,28,13742,27.86,26.79,
08/27/2024,21:06:58.53,08/28/2024,04:07:18.000,376629591,-1217803381,149845,28,13684,27.92,26.91,
08/27/2024,21:06:59.53,08/28/2024,04:07:19.000,376628364,-1217803374,149928,28,13666,27.98,27.05,
08/27/2024,21:07:00.53,08/28/2024,04:07:20.000,376627144,-1217803371,150025,28,13455,27.82,27.04,
08/27/2024,21:07:01.54,08/28/2024,04:07:21.000,376625941,-1217803353,150293,28,13267,27.64,27.08,
08/27/2024,21:07:02.54,08/28/2024,04:07:22.000,376624749,-1217803338,150421,28,13215,27.49,27.11,
08/27/2024,21:07:03.54,08/28/2024,04:07:23.000,376623540,-1217803335,150646,28,13473,27.32,27.17,
08/27/2024,21:07:04.54,08/28/2024,04:07:24.000,376622300,-1217803336,150968,28,13850,27.23,27.19,
08/27/2024,21:07:05.54,08/28/2024,04:07:25.000,376621045,-1217803333,151441,28,13919,27.14,27.29,
08/27/2024,21:07:06.54,08/28/2024,04:07:26.000,376619830,-1217803342,151544,28,13524,27.06,27.24,
08/27/2024,21:07:07.55,08/28/2024,04:07:27.000,376618635,-1217803342,151905,28,13302,26.87,27.23,
08/27/2024,21:07:08.55,08/28/2024,04:07:28.000,376617478,-1217803276,152282,28,12790,26.89,27.29,
08/27/2024,21:07:09.55,08/28/2024,04:07:29.000,376616357,-1217803133,152678,28,12476,26.96,27.26,
08/27/2024,21:07:10.55,08/28/2024,04:07:30.000,376615255,-1217802989,153078,28,12305,26.92,27.21,
08/27/2024,21:07:11.55,08/28/2024,04:07:31.000,376614187,-1217802898,153452,28,11755,27.01,27.12,
08/27/2024,21:07:12.56,08/28/2024,04:07:32.000,376613194,-1217802859,153726,28,10791,26.80,27.13,
08/27/2024,21:07:13.56,08/28/2024,04:07:33.000,376612314,-1217802850,153894,29,9410,26.85,27.13,
08/27/2024,21:07:14.56,08/28/2024,04:07:34.000,376611565,-1217802851,153936,29,7897,26.73,27.11,
08/27/2024,21:07:15.56,08/28/2024,04:07:35.000,376610982,-1217802857,154004,29,5917,26.87,27.23,
08/27/2024,21:07:16.56,08/28/2024,04:07:36.000,376610593,-1217802864,154060,29,3707,26.91,27.21,
08/27/2024,21:07:17.56,08/28/2024,04:07:37.000,376610394,-1217802868,154105,29,1651,26.86,27.24,
08/27/2024,21:07:18.60,08/28/2024,04:07:38.000,376610341,-1217802870,154167,29,229,26.83,27.23,
08/27/2024,21:07:19.60,08/28/2024,04:07:39.000,376610341,-1217802871,154223,29,2,26.79,27.20,
08/27/2024,21:07:20.60,08/28/2024,04:07:40.000,376610345,-1217802872,154286,29,9,26.83,27.25,
08/27/2024,21:07:21.60,08/28/2024,04:07:41.000,376610349,-1217802874,154363,29,13,26.84,27.21,
08/27/2024,21:07:22.60,08/28/2024,04:07:42.000,376610349,-1217802875,154428,27,56,26.76,27.21,
08/27/2024,21:07:23.60,08/28/2024,04:07:43.000,376610283,-1217802879,154535,26,1117,26.73,27.31,
08/27/2024,21:07:24.61,08/28/2024,04:07:44.000,376610066,-1217802874,154637,27,3057,26.76,27.24,
08/27/2024,21:07:25.61,08/28/2024,04:07:45.000,376609702,-1217802799,154765,28,4604,26.85,27.36,
08/27/2024,21:07:26.61,08/28/2024,04:07:46.000,376609259,-1217802570,154916,27,5729,26.77,27.25,
08/27/2024,21:07:27.61,08/28/2024,04:07:47.000,376608836,-1217802118,155109,28,6454,26.74,27.21,
08/27/2024,21:07:28.61,08/28/2024,04:07:49.000,376608335,-1217800616,155360,28,8126,26.65,27.10,
08/27/2024,21:07:30.49,08/28/2024,04:07:50.000,376608242,-1217799646,155208,28,8837,26.72,27.05,
08/27/2024,21:07:31.55,08/28/2024,04:07:51.000,376608227,-1217798622,155339,28,9173,26.83,26.94,
08/27/2024,21:07:32.55,08/28/2024,04:07:52.000,376608248,-1217797591,155357,27,9122,27.11,26.91,
08/27/2024,21:07:33.55,08/28/2024,04:07:53.000,376608275,-1217796579,155474,28,8863,27.19,26.86,
08/27/2024,21:07:34.55,08/28/2024,04:07:54.000,376608296,-1217795600,155459,28,8533,27.21,26.85,
08/27/2024,21:07:35.55,08/28/2024,04:07:55.000,376608316,-1217794678,155524,27,7983,27.29,26.90,
08/27/2024,21:07:36.56,08/28/2024,04:07:56.000,376608331,-1217793875,155645,27,6734,27.24,26.80,
08/27/2024,21:07:37.56,08/28/2024,04:07:57.000,376608339,-1217793262,155782,28,4885,27.30,26.75,
08/27/2024,21:07:38.56,08/28/2024,04:07:58.000,376608348,-1217792895,155723,28,2585,27.28,26.75,
08/27/2024,21:07:39.56,08/28/2024,04:07:59.000,376608354,-1217792650,155758,28,2036,27.25,26.74,
08/27/2024,21:07:40.56,08/28/2024,04:07:00.000,376608360,-1217792299,155797,28,3601,27.39,26.79,
