rtcDate,rtcTime,gps_Date,gps_Time,gps_Lat,gps_Long,gps_AltMSL,gps_SIV,gps_GroundSpeed,gps_pDOP,humidity_%,degC,
08/27/2024,21:37:51.51,08/28/2024,04:37:46.000,376768598,-1217469697,164880,28,6314,101,30.24,24.29,
08/27/2024,21:37:52.51,08/28/2024,04:37:47.000,376768679,-1217470348,164866,29,5625,100,30.21,24.28,
08/27/2024,21:37:53.51,08/28/2024,04:37:48.000,376768858,-1217470912,164942,29,5339,100,30.28,24.27,
08/27/2024,21:37:54.51,08/28/2024,04:37:49.000,376769165,-1217471370,164964,29,5402,100,30.37,24.27,
08/27/2024,21:37:55.51,08/28/2024,04:37:50.000,376769601,-1217471675,164993,29,5696,100,30.35,24.19,
08/27/2024,21:37:56.54,08/28/2024,04:37:51.000,376770125,-1217471840,164963,29,6222,100,30.38,24.20,
08/27/2024,21:37:57.54,08/28/2024,04:37:52.000,376770720,-1217471922,164921,29,6868,100,30.41,24.22,
08/27/2024,21:37:58.53,08/28/2024,04:37:53.000,376771369,-1217471973,164895,29,7445,100,30.51,24.15,
08/27/2024,21:37:59.53,08/28/2024,04:37:54.000,376772068,-1217472021,164832,29,7933,100,30.62,24.12,
08/27/2024,21:38:00.53,08/28/2024,04:37:55.000,376772808,-1217472076,164712,29,8360,100,30.71,24.27,
08/27/2024,21:38:01.53,08/28/2024,04:37:56.000,376773595,-1217472133,164647,29,8919,100,30.65,24.24,
08/27/2024,21:38:02.53,08/28/2024,04:37:57.000,376774424,-1217472189,164522,29,9390,100,30.56,24.32,
08/27/2024,21:38:03.52,08/28/2024,04:37:58.000,376775294,-1217472247,164314,29,9775,100,30.46,24.30,
08/27/2024,21:38:04.52,08/28/2024,04:37:59.000,376776193,-1217472290,164233,29,10110,100,30.36,24.36,
08/27/2024,21:38:05.52,08/28/2024,04:38:00.000,376777121,-1217472303,164093,29,10406,100,30.44,24.35,
08/27/2024,21:38:06.52,08/28/2024,04:38:01.000,376778070,-1217472305,163994,29,10597,100,30.40,24.34,
08/27/2024,21:38:07.51,08/28/2024,04:38:02.000,376779038,-1217472301,163916,29,10823,100,30.40,24.24,
08/27/2024,21:38:08.51,08/28/2024,04:38:03.000,376780014,-1217472294,163923,29,10863,100,30.48,24.24,
08/27/2024,21:38:09.51,08/28/2024,04:38:04.000,376780989,-1217472273,163832,29,10828,100,30.56,24.30,
08/27/2024,21:38:10.51,08/28/2024,04:38:05.000,376781964,-1217472244,163739,29,10841,100,30.62,24.30,
08/27/2024,21:38:11.56,08/28/2024,04:38:06.000,376782939,-1217472218,163753,29,10757,100,30.56,24.31,
08/27/2024,21:38:12.55,08/28/2024,04:38:07.000,376783908,-1217472203,163563,29,10690,100,30.68,24.30,
08/27/2024,21:38:13.55,08/28/2024,04:38:08.000,376784864,-1217472205,163548,29,10650,100,30.50,24.26,
08/27/2024,21:38:14.55,08/28/2024,04:38:09.000,376785814,-1217472217,163446,29,10553,100,30.43,24.27,
08/27/2024,21:38:15.55,08/28/2024,04:38:10.000,376786755,-1217472216,163313,29,10445,100,30.41,24.25,
08/27/2024,21:38:16.55,08/28/2024,04:38:11.000,376787690,-1217472193,163349,29,10419,100,30.53,24.24,
08/27/2024,21:38:17.54,08/28/2024,04:38:12.000,376788622,-1217472165,163308,29,10384,100,30.53,24.25,
08/27/2024,21:38:18.54,08/28/2024,04:38:13.000,376789538,-1217472145,163221,29,10139,100,30.61,24.20,
08/27/2024,21:38:19.54,08/28/2024,04:38:14.000,376790438,-1217472126,163111,30,9880,96,30.64,24.16,
08/27/2024,21:38:20.54,08/28/2024,04:38:15.000,376791315,-1217472100,163173,30,9647,96,30.63,24.22,
08/27/2024,21:38:21.53,08/28/2024,04:38:16.000,376792173,-1217472087,163153,30,9478,96,30.62,24.22,
08/27/2024,21:38:22.53,08/28/2024,04:38:17.000,376793002,-1217472072,163150,30,9134,96,30.65,24.16,
08/27/2024,21:38:23.53,08/28/2024,04:38:18.000,376793807,-1217472048,163147,29,8891,97,30.61,24.21,
08/27/2024,21:38:24.53,08/28/2024,04:38:19.000,376794606,-1217472020,163090,29,8830,97,30.56,24.23,
08/27/2024,21:38:25.53,08/28/2024,04:38:21.000,376796054,-1217471971,163034,30,7134,92,30.46,24.19,
08/27/2024,21:38:27.50,08/28/2024,04:38:22.000,376796625,-1217471951,163015,30,6036,92,30.53,24.19,
08/27/2024,21:38:28.55,08/28/2024,04:38:23.000,376797089,-1217471932,162999,30,4792,92,30.47,24.20,
08/27/2024,21:38:29.54,08/28/2024,04:38:24.000,376797418,-1217471918,162972,30,3184,92,30.47,24.21,
08/27/2024,21:38:30.54,08/28/2024,04:38:25.000,376797640,-1217471900,162908,30,2119,92,30.43,24.18,
08/27/2024,21:38:31.54,08/28/2024,04:38:26.000,376797779,-1217471884,162895,30,1283,92,30.44,24.13,
08/27/2024,21:38:32.54,08/28/2024,04:38:27.000,376797895,-1217471854,163115,30,1338,92,30.46,24.20,
08/27/2024,21:38:33.53,08/28/2024,04:38:28.000,376798052,-1217471761,163183,30,2194,92,30.40,24.16,
08/27/2024,21:38:34.53,08/28/2024,04:38:29.000,376798253,-1217471553,163357,29,3201,92,30.39,24.20,
08/27/2024,21:38:35.53,08/28/2024,04:38:30.000,376798459,-1217471201,163470,29,4156,92,30.45,24.18,
08/27/2024,21:38:36.53,08/28/2024,04:38:31.000,376798641,-1217470714,163524,29,5011,92,30.41,24.20,
08/27/2024,21:38:37.53,08/28/2024,04:38:32.000,376798757,-1217470089,163568,29,5973,94,30.47,24.21,
08/27/2024,21:38:38.52,08/28/2024,04:38:33.000,376798814,-1217469326,163588,29,7111,94,30.49,24.26,
08/27/2024,21:38:39.52,08/28/2024,04:38:34.000,376798836,-1217468448,163682,29,8018,94,30.48,24.31,
08/27/2024,21:38:40.52,08/28/2024,04:38:35.000,376798844,-1217467481,163762,29,8792,94,30.37,24.34,
08/27/2024,21:38:41.52,08/28/2024,04:38:36.000,376798846,-1217466420,163881,29,9671,94,30.33,24.35,
08/27/2024,21:38:42.52,08/28/2024,04:38:37.000,376798847,-1217465275,164057,29,10349,94,30.32,24.31,
08/27/2024,21:38:43.51,08/28/2024,04:38:38.000,376798851,-1217464068,164249,29,10793,94,30.41,24.28,
08/27/2024,21:38:44.51,08/28/2024,04:38:39.000,376798849,-1217462827,164389,27,11053,99,30.44,24.27,
08/27/2024,21:38:45.51,08/28/2024,04:38:40.000,376798839,-1217461557,164509,27,11307,99,30.48,24.28,
08/27/2024,21:38:46.51,08/28/2024,04:38:41.000,376798824,-1217460274,164703,27,11337,98,30.36,24.21,
08/27/2024,21:38:47.50,08/28/2024,04:38:42.000,376798810,-1217458983,164930,28,11360,98,30.46,24.30,
08/27/2024,21:38:48.55,08/28/2024,04:38:43.000,376798814,-1217457710,165095,28,11197,98,30.44,24.31,
08/27/2024,21:38:49.55,08/28/2024,04:38:44.000,376798805,-1217456463,165215,27,10912,99,30.43,24.30,
08/27/2024,21:38:50.55,08/28/2024,04:38:45.000,376798791,-1217455217,165645,28,10980,98,30.49,24.31,
08/27/2024,21:38:51.55,08/28/2024,04:38:46.000,376798779,-1217453973,166015,28,10956,98,30.44,24.37,
08/27/2024,21:38:52.55,08/28/2024,04:38:47.000,376798773,-1217452731,166235,28,10958,98,30.51,24.46,
08/27/2024,21:38:53.54,08/28/2024,04:38:48.000,376798757,-1217451486,166514,28,10970,98,30.39,24.47,
08/27/2024,21:38:54.54,08/28/2024,04:38:49.000,376798744,-1217450230,166845,28,11107,98,30.30,24.55,
08/27/2024,21:38:55.54,08/28/2024,04:38:50.000,376798728,-1217448959,166973,28,11276,98,30.14,24.56,
08/27/2024,21:38:56.54,08/28/2024,04:38:51.000,376798727,-1217447685,167183,28,11301,98,30.06,24.54,
08/27/2024,21:38:57.53,08/28/2024,04:38:52.000,376798754,-1217446437,167430,28,10898,98,30.03,24.54,
08/27/2024,21:38:58.53,08/28/2024,04:38:53.000,376798822,-1217445258,167528,28,10253,98,29.92,24.59,
08/27/2024,21:38:59.53,08/28/2024,04:38:54.000,376798892,-1217444167,167606,28,9416,98,29.79,24.57,
08/27/2024,21:39:00.53,08/28/2024,04:38:55.000,376798930,-1217443149,167710,28,8844,98,29.63,24.66,
08/27/2024,21:39:01.53,08/28/2024,04:38:56.000,376798955,-1217442232,167695,28,7793,98,29.56,24.74,
08/27/2024,21:39:02.52,08/28/2024,04:38:57.000,376798968,-1217441454,167681,28,6481,98,29.39,24.75,
08/27/2024,21:39:03.52,08/28/2024,04:38:58.000,376798980,-1217440786,167624,28,5655,98,29.25,24.73,
08/27/2024,21:39:04.52,08/28/2024,04:38:59.000,376798995,-1217440237,167568,28,4522,98,29.28,24.75,
08/27/2024,21:39:05.52,08/28/2024,04:39:00.000,376799006,-1217439841,167487,28,3063,98,29.19,24.70,
08/27/2024,21:39:06.52,08/28/2024,04:39:01.000,376799014,-1217439529,167394,29,2636,94,29.02,24.69,
08/27/2024,21:39:07.51,08/28/2024,04:39:02.000,376799021,-1217439293,167347,29,1889,94,28.93,24.74,
08/27/2024,21:39:08.51,08/28/2024,04:39:03.000,376799050,-1217439069,167290,29,2088,94,28.92,24.75,
08/27/2024,21:39:09.51,08/28/2024,04:39:04.000,376799147,-1217438806,167255,29,2802,94,28.90,24.75,
08/27/2024,21:39:10.51,08/28/2024,04:39:05.000,376799364,-1217438517,167189,27,3797,95,28.80,24.73,
08/27/2024,21:39:11.56,08/28/2024,04:39:06.000,376799725,-1217438257,166938,27,4897,95,28.94,24.82,
08/27/2024,21:39:12.59,08/28/2024,04:39:07.000,376800208,-1217438092,166689,29,5817,94,28.90,24.85,
08/27/2024,21:39:13.59,08/28/2024,04:39:08.000,376800777,-1217438026,166593,28,6552,95,28.71,24.87,
08/27/2024,21:39:14.59,08/28/2024,04:39:09.000,376801409,-1217438004,166576,28,7173,95,28.68,24.86,
08/27/2024,21:39:15.59,08/28/2024,04:39:10.000,376802091,-1217438000,166449,27,7727,99,28.63,24.87,
08/27/2024,21:39:16.58,08/28/2024,04:39:11.000,376802819,-1217438015,166314,27,8226,99,28.77,24.84,
08/27/2024,21:39:17.58,08/28/2024,04:39:12.000,376803587,-1217438084,166291,27,8718,99,28.85,24.84,
08/27/2024,21:39:18.58,08/28/2024,04:39:13.000,376804391,-1217438245,166168,28,9153,98,28.73,24.76,
08/27/2024,21:39:19.58,08/28/2024,04:39:14.000,376805212,-1217438522,166066,28,9592,98,28.84,24.64,
08/27/2024,21:39:20.58,08/28/2024,04:39:15.000,376806060,-1217438866,165991,28,9988,98,28.91,24.60,
08/27/2024,21:39:21.57,08/28/2024,04:39:16.000,376806939,-1217439214,165907,28,10349,98,28.99,24.58,
08/27/2024,21:39:22.57,08/28/2024,04:39:17.000,376807839,-1217439525,165867,28,10429,98,29.00,24.64,
08/27/2024,21:39:23.57,08/28/2024,04:39:18.000,376808758,-1217439792,165761,28,10479,98,29.01,24.48,
08/27/2024,21:39:24.57,08/28/2024,04:39:19.000,376809695,-1217440010,165684,28,10655,98,29.22,24.50,
08/27/2024,21:39:25.57,08/28/2024,04:39:20.000,376810654,-1217440163,165586,28,10742,98,29.35,24.51,
08/27/2024,21:39:26.56,08/28/2024,04:39:21.000,376811616,-1217440249,165552,28,10712,98,29.32,24.63,
08/27/2024,21:39:27.56,08/28/2024,04:39:22.000,376812567,-1217440291,165554,28,10526,98,29.40,24.64,
08/27/2024,21:39:28.56,08/28/2024,04:39:23.000,376813509,-1217440307,165542,28,10419,98,29.58,24.60,
08/27/2024,21:39:29.56,08/28/2024,04:39:24.000,376814435,-1217440320,165501,28,10242,98,29.72,24.49,
08/27/2024,21:39:30.56,08/28/2024,04:39:25.000,376815342,-1217440335,165426,28,9970,98,29.81,24.40,
08/27/2024,21:39:31.55,08/28/2024,04:39:26.000,376816226,-1217440352,165354,28,9696,98,30.00,24.48,
08/27/2024,21:39:32.55,08/28/2024,04:39:27.000,376817081,-1217440358,165250,28,9366,98,29.91,24.53,
08/27/2024,21:39:33.55,08/28/2024,04:39:28.000,376817915,-1217440366,165240,28,9182,98,29.70,24.53,
08/27/2024,21:39:34.55,08/28/2024,04:39:29.000,376818765,-1217440375,165186,28,9501,98,29.65,24.36,
08/27/2024,21:39:35.55,08/28/2024,04:39:30.000,376819643,-1217440384,165110,28,9841,98,29.79,24.39,
08/27/2024,21:39:36.54,08/28/2024,04:39:31.000,376820554,-1217440382,165059,28,10203,98,29.92,24.54,
08/27/2024,21:39:37.54,08/28/2024,04:39:32.000,376821491,-1217440382,164999,28,10468,98,29.77,24.61,
08/27/2024,21:39:38.54,08/28/2024,04:39:33.000,376822446,-1217440380,164868,28,10643,98,29.70,24.73,
08/27/2024,21:39:39.54,08/28/2024,04:39:34.000,376823415,-1217440377,164694,28,10773,98,29.59,24.74,
08/27/2024,21:39:40.54,08/28/2024,04:39:35.000,376824390,-1217440369,164575,28,10852,98,29.56,24.59,
08/27/2024,21:39:41.53,08/28/2024,04:39:36.000,376825362,-1217440349,164574,28,10756,98,29.63,24.52,
08/27/2024,21:39:42.53,08/28/2024,04:39:37.000,376826332,-1217440333,164488,28,10763,98,29.66,24.49,
08/27/2024,21:39:43.53,08/28/2024,04:39:38.000,376827309,-1217440308,164291,28,10825,98,29.68,24.39,
08/27/2024,21:39:44.53,08/28/2024,04:39:39.000,376828281,-1217440288,164181,28,10797,98,29.84,24.40,
08/27/2024,21:39:45.53,08/28/2024,04:39:40.000,376829240,-1217440261,164275,28,10600,98,29.97,24.48,
08/27/2024,21:39:46.52,08/28/2024,04:39:41.000,376830187,-1217440242,164273,28,10484,98,29.88,24.53,
08/27/2024,21:39:47.52,08/28/2024,04:39:42.000,376831113,-1217440221,164359,28,10243,98,29.82,24.54,
08/27/2024,21:39:48.52,08/28/2024,04:39:43.000,376832015,-1217440194,164418,28,9912,98,29.76,24.56,
08/27/2024,21:39:49.52,08/28/2024,04:39:44.000,376832882,-1217440143,164417,28,9545,98,29.81,24.66,
08/27/2024,21:39:50.51,08/28/2024,04:39:45.000,376833708,-1217440054,164426,28,9070,98,29.67,24.60,
08/27/2024,21:39:51.51,08/28/2024,04:39:46.000,376834483,-1217439918,164582,28,8621,98,29.61,24.58,
08/27/2024,21:39:52.51,08/28/2024,04:39:47.000,376835202,-1217439722,164718,28,7975,98,29.73,24.54,
08/27/2024,21:39:53.51,08/28/2024,04:39:48.000,376835810,-1217439516,164740,28,6584,98,29.81,24.48,
08/27/2024,21:39:54.56,08/28/2024,04:39:49.000,376836284,-1217439316,164780,27,5076,104,29.82,24.56,
08/27/2024,21:39:55.56,08/28/2024,04:39:50.000,376836611,-1217439150,164793,28,3357,103,29.97,24.62,
08/27/2024,21:39:56.55,08/28/2024,04:39:51.000,376836764,-1217439072,164906,28,1148,103,30.12,24.54,
08/27/2024,21:39:57.55,08/28/2024,04:39:52.000,376836799,-1217439058,164960,28,78,103,30.32,24.52,
08/27/2024,21:39:58.55,08/28/2024,04:39:53.000,376836858,-1217439025,165009,27,979,105,30.61,24.56,
08/27/2024,21:39:59.55,08/28/2024,04:39:54.000,376837020,-1217438957,165132,27,2299,105,30.70,24.53,
08/27/2024,21:40:00.55,08/28/2024,04:39:55.000,376837292,-1217438910,165257,27,3358,105,30.71,24.50,
08/27/2024,21:40:01.54,08/28/2024,04:39:56.000,376837652,-1217438970,165116,28,4329,103,30.87,24.47,
08/27/2024,21:40:02.54,08/28/2024,04:39:57.000,376838064,-1217439186,165059,27,5301,105,30.97,24.48,
08/27/2024,21:40:03.54,08/28/2024,04:39:58.000,376838468,-1217439613,165096,28,6260,103,31.11,24.42,
08/27/2024,21:40:04.54,08/28/2024,04:39:59.000,376838850,-1217440207,165137,28,6986,103,31.26,24.38,
08/27/2024,21:40:05.54,08/28/2024,04:40:00.000,376839227,-1217440908,165200,28,7699,103,31.46,24.38,
08/27/2024,21:40:06.53,08/28/2024,04:40:01.000,376839625,-1217441700,165194,28,8471,103,31.48,24.33,
08/27/2024,21:40:07.53,08/28/2024,04:40:02.000,376840054,-1217442556,165263,28,9152,103,31.64,24.32,
08/27/2024,21:40:08.53,08/28/2024,04:40:03.000,376840523,-1217443460,165383,28,9681,103,31.66,24.37,
08/27/2024,21:40:09.53,08/28/2024,04:40:04.000,376841018,-1217444403,165494,27,10140,104,31.45,24.36,
08/27/2024,21:40:10.53,08/28/2024,04:40:05.000,376841545,-1217445388,165581,28,10558,103,31.35,24.40,
08/27/2024,21:40:11.52,08/28/2024,04:40:06.000,376842100,-1217446390,165668,28,10934,103,31.13,24.49,
08/27/2024,21:40:12.52,08/28/2024,04:40:07.000,376842659,-1217447414,165638,28,10969,103,31.00,24.55,
08/27/2024,21:40:13.52,08/28/2024,04:40:08.000,376843216,-1217448445,165796,28,11027,103,30.93,24.45,
08/27/2024,21:40:14.52,08/28/2024,04:40:09.000,376843761,-1217449484,165516,29,10936,100,30.97,24.36,
08/27/2024,21:40:15.52,08/28/2024,04:40:10.000,376844286,-1217450516,165334,29,10751,100,31.17,24.34,
08/27/2024,21:40:16.51,08/28/2024,04:40:11.000,376844811,-1217451534,165178,29,10688,100,31.29,24.32,
08/27/2024,21:40:17.51,08/28/2024,04:40:12.000,376845348,-1217452541,165078,29,10693,100,31.32,24.36,
08/27/2024,21:40:18.51,08/28/2024,04:40:13.000,376845883,-1217453521,164982,29,10424,100,31.18,24.35,
08/27/2024,21:40:19.51,08/28/2024,04:40:14.000,376846422,-1217454469,164744,29,10183,100,31.17,24.37,
08/27/2024,21:40:20.51,08/28/2024,04:40:15.000,376846944,-1217455387,164506,29,9826,100,31.01,24.39,
08/27/2024,21:40:21.50,08/28/2024,04:40:16.000,376847426,-1217456231,164392,29,8906,100,30.80,24.35,
08/27/2024,21:40:22.55,08/28/2024,04:40:17.000,376847846,-1217456985,164430,29,7819,100,31.03,24.37,
08/27/2024,21:40:23.55,08/28/2024,04:40:18.000,376848186,-1217457622,164309,29,6334,100,30.98,24.36,
08/27/2024,21:40:24.55,08/28/2024,04:40:19.000,376848459,-1217458144,164300,29,5195,100,30.84,24.35,
08/27/2024,21:40:25.55,08/28/2024,04:40:20.000,376848673,-1217458557,164223,29,4017,100,30.93,24.32,
08/27/2024,21:40:26.54,08/28/2024,04:40:21.000,376848804,-1217458808,164193,29,2080,100,31.04,24.36,
08/27/2024,21:40:27.54,08/28/2024,04:40:22.000,376848834,-1217458872,164244,29,72,100,31.01,24.38,
08/27/2024,21:40:28.58,08/28/2024,04:40:23.000,376848845,-1217458893,164234,29,301,100,31.01,24.33,
08/27/2024,21:40:29.57,08/28/2024,04:40:24.000,376848902,-1217459012,164258,29,1634,100,30.92,24.40,
08/27/2024,21:40:30.57,08/28/2024,04:40:25.000,376849024,-1217459261,164290,29,3011,100,31.01,24.42,
08/27/2024,21:40:31.57,08/28/2024,04:40:26.000,376849216,-1217459628,164312,29,4256,100,30.91,24.36,
08/27/2024,21:40:32.57,08/28/2024,04:40:27.000,376849463,-1217460085,164317,29,5143,100,31.18,24.45,
08/27/2024,21:40:33.57,08/28/2024,04:40:28.000,376849756,-1217460626,164301,29,6095,100,31.29,24.46,
08/27/2024,21:40:34.56,08/28/2024,04:40:29.000,376850105,-1217461255,164270,29,7077,100,31.35,24.47,
08/27/2024,21:40:35.56,08/28/2024,04:40:30.000,376850491,-1217461950,164194,29,7634,100,31.43,24.46,
08/27/2024,21:40:36.56,08/28/2024,04:40:31.000,376850904,-1217462704,164237,29,8267,100,31.47,24.47,
08/27/2024,21:40:37.56,08/28/2024,04:40:32.000,376851329,-1217463518,164232,29,8750,100,31.50,24.43,
08/27/2024,21:40:38.56,08/28/2024,04:40:33.000,376851705,-1217464407,164118,29,8941,100,31.78,24.41,
08/27/2024,21:40:39.55,08/28/2024,04:40:34.000,376851975,-1217465373,163934,29,9113,100,31.85,24.33,
08/27/2024,21:40:40.55,08/28/2024,04:40:35.000,376852102,-1217466402,163840,29,9289,100,32.00,24.22,
08/27/2024,21:40:41.55,08/28/2024,04:40:36.000,376852126,-1217467472,163805,29,9528,100,32.20,24.21,
08/27/2024,21:40:42.55,08/28/2024,04:40:37.000,376852115,-1217468605,163455,29,10089,100,32.42,24.21,
08/27/2024,21:40:43.55,08/28/2024,04:40:38.000,376852093,-1217469785,163249,29,10544,100,32.46,24.24,
08/27/2024,21:40:44.54,08/28/2024,04:40:39.000,376852089,-1217471011,162800,29,10844,100,32.73,24.18,
08/27/2024,21:40:45.54,08/28/2024,04:40:40.000,376852081,-1217472240,162603,29,10833,100,32.73,24.12,
08/27/2024,21:40:46.54,08/28/2024,04:40:41.000,376852081,-1217473476,162388,29,10829,100,32.89,24.25,
08/27/2024,21:40:47.54,08/28/2024,04:40:42.000,376852086,-1217474718,162313,29,10895,100,32.82,24.30,
08/27/2024,21:40:48.53,08/28/2024,04:40:43.000,376852103,-1217475948,162051,29,10755,100,32.79,24.34,
08/27/2024,21:40:49.53,08/28/2024,04:40:44.000,376852125,-1217477145,161935,29,10435,100,32.75,24.34,
08/27/2024,21:40:50.53,08/28/2024,04:40:45.000,376852164,-1217478282,161872,29,9799,100,32.52,24.34,
08/27/2024,21:40:51.53,08/28/2024,04:40:46.000,376852198,-1217479311,161805,29,8690,100,32.39,24.32,
08/27/2024,21:40:52.53,08/28/2024,04:40:47.000,376852230,-1217480188,161714,29,7261,100,32.43,24.24,
08/27/2024,21:40:53.53,08/28/2024,04:40:48.000,376852264,-1217480873,161600,29,5498,100,32.38,24.22,
08/27/2024,21:40:54.52,08/28/2024,04:40:49.000,376852308,-1217481417,161567,29,4536,100,32.35,24.25,
08/27/2024,21:40:55.52,08/28/2024,04:40:50.000,376852368,-1217481880,161463,29,3953,100,32.26,24.26,
08/27/2024,21:40:56.52,08/28/2024,04:40:51.000,376852426,-1217482205,161380,29,2475,100,32.36,24.26,
08/27/2024,21:40:58.51,08/28/2024,04:40:53.000,376852458,-1217482358,161385,29,199,100,32.24,24.28,
08/27/2024,21:40:59.51,08/28/2024,04:40:54.000,376852486,-1217482447,161419,29,1138,100,32.16,24.25,
08/27/2024,21:41:01.51,08/28/2024,04:40:56.000,376852821,-1217482921,161392,29,3938,100,32.12,24.22,
08/27/2024,21:41:02.51,08/28/2024,04:40:57.000,376853193,-1217483098,161599,29,4715,100,32.06,24.27,
08/27/2024,21:41:03.56,08/28/2024,04:40:58.000,376853658,-1217483180,161442,30,5533,99,32.04,24.23,
08/27/2024,21:41:04.55,08/28/2024,04:40:59.000,376854163,-1217483218,161342,30,5697,99,32.15,24.19,
08/27/2024,21:41:05.55,08/28/2024,04:41:00.000,376854659,-1217483238,161169,30,5533,99,32.31,24.17,
08/27/2024,21:41:06.55,08/28/2024,04:41:01.000,376855188,-1217483256,161053,30,6052,99,32.42,24.20,
08/27/2024,21:41:07.55,08/28/2024,04:41:02.000,376855797,-1217483285,160996,30,7077,99,32.43,24.29,
08/27/2024,21:41:08.55,08/28/2024,04:41:03.000,376856470,-1217483325,161038,30,7711,99,32.24,24.31,
08/27/2024,21:41:09.54,08/28/2024,04:41:04.000,376857221,-1217483343,160970,30,8628,99,32.34,24.34,
08/27/2024,21:41:10.54,08/28/2024,04:41:05.000,376858045,-1217483344,160987,30,9388,99,32.36,24.45,
08/27/2024,21:41:11.54,08/28/2024,04:41:06.000,376858935,-1217483341,160945,30,10104,99,32.22,24.48,
08/27/2024,21:41:12.54,08/28/2024,04:41:07.000,376859895,-1217483317,160826,30,10909,99,32.26,24.62,
08/27/2024,21:41:13.54,08/28/2024,04:41:08.000,376860892,-1217483312,160842,30,11200,99,32.05,24.71,
08/27/2024,21:41:14.53,08/28/2024,04:41:09.000,376861923,-1217483320,160891,30,11565,99,32.01,24.78,
08/27/2024,21:41:15.53,08/28/2024,04:41:10.000,376862957,-1217483331,160802,30,11431,99,32.03,24.86,
08/27/2024,21:41:16.53,08/28/2024,04:41:11.000,376863955,-1217483332,160951,30,10962,99,31.79,24.81,
08/27/2024,21:41:17.53,08/28/2024,04:41:12.000,376864903,-1217483329,161324,30,10372,99,31.88,24.82,
08/27/2024,21:41:18.53,08/28/2024,04:41:13.000,376865773,-1217483328,161737,30,9356,99,31.97,24.78,
08/27/2024,21:41:19.52,08/28/2024,04:41:14.000,376866514,-1217483331,162068,30,7812,99,31.79,24.68,
08/27/2024,21:41:20.52,08/28/2024,04:41:15.000,376867112,-1217483332,162336,30,6227,99,31.74,24.59,
08/27/2024,21:41:21.52,08/28/2024,04:41:16.000,376867584,-1217483330,162479,30,4831,99,32.08,24.58,
08/27/2024,21:41:22.52,08/28/2024,04:41:17.000,376867908,-1217483318,162602,30,3109,99,32.17,24.56,
08/27/2024,21:41:23.52,08/28/2024,04:41:18.000,376868036,-1217483315,162686,30,696,99,32.31,24.56,
08/27/2024,21:41:24.51,08/28/2024,04:41:19.000,376868060,-1217483317,162679,30,116,99,32.45,24.57,
08/27/2024,21:41:25.51,08/28/2024,04:41:20.000,376868131,-1217483318,162764,29,1121,100,32.50,24.55,
08/27/2024,21:41:26.51,08/28/2024,04:41:21.000,376868320,-1217483330,162855,30,2517,99,32.39,24.47,
08/27/2024,21:41:27.51,08/28/2024,04:41:22.000,376868602,-1217483392,163018,30,3516,99,32.37,24.49,
08/27/2024,21:41:28.56,08/28/2024,04:41:23.000,376868928,-1217483574,163135,30,4247,99,32.53,24.43,
08/27/2024,21:41:29.56,08/28/2024,04:41:24.000,376869235,-1217483952,163131,30,5112,99,32.52,24.39,
08/27/2024,21:41:30.55,08/28/2024,04:41:25.000,376869520,-1217484517,162876,30,6264,99,32.50,24.37,
08/27/2024,21:41:31.55,08/28/2024,04:41:26.000,376869775,-1217485225,162636,30,7183,99,32.45,24.29,
08/27/2024,21:41:32.55,08/28/2024,04:41:27.000,376870021,-1217486035,162422,30,7918,99,32.38,24.19,
08/27/2024,21:41:33.55,08/28/2024,04:41:28.000,376870248,-1217486941,162240,30,8605,99,32.56,24.17,
08/27/2024,21:41:34.55,08/28/2024,04:41:29.000,376870406,-1217487936,162072,30,9105,99,32.55,24.23,
08/27/2024,21:41:35.54,08/28/2024,04:41:30.000,376870493,-1217489003,161862,30,9578,99,32.54,24.29,
08/27/2024,21:41:36.54,08/28/2024,04:41:31.000,376870540,-1217490125,161717,30,10009,99,32.62,24.33,
08/27/2024,21:41:37.54,08/28/2024,04:41:32.000,376870573,-1217491293,161460,30,10362,99,32.63,24.39,
08/27/2024,21:41:38.54,08/28/2024,04:41:33.000,376870578,-1217492497,161333,30,10724,99,32.51,24.43,
08/27/2024,21:41:39.54,08/28/2024,04:41:34.000,376870571,-1217493732,161258,30,10906,99,32.36,24.36,
08/27/2024,21:41:40.53,08/28/2024,04:41:35.000,376870565,-1217494964,161372,30,10822,99,32.27,24.31,
08/27/2024,21:41:41.53,08/28/2024,04:41:36.000,376870558,-1217496174,161262,30,10569,99,32.11,24.31,
08/27/2024,21:41:42.53,08/28/2024,04:41:37.000,376870560,-1217497376,161085,30,10542,99,32.10,24.39,
08/27/2024,21:41:43.53,08/28/2024,04:41:38.000,376870568,-1217498573,160878,30,10541,99,32.08,24.30,
08/27/2024,21:41:44.53,08/28/2024,04:41:39.000,376870575,-1217499746,160885,30,10279,99,32.09,24.32,
08/27/2024,21:41:45.56,08/28/2024,04:41:40.000,376870587,-1217500883,160745,30,9899,100,32.20,24.37,
08/27/2024,21:41:46.56,08/28/2024,04:41:41.000,376870602,-1217501988,160611,30,9655,100,32.16,24.34,
08/27/2024,21:41:47.56,08/28/2024,04:41:42.000,376870619,-1217503052,160472,30,9254,100,32.14,24.28,
08/27/2024,21:41:48.55,08/28/2024,04:41:43.000,376870644,-1217504069,160266,30,8817,100,32.32,24.37,
08/27/2024,21:41:49.55,08/28/2024,04:41:44.000,376870718,-1217504975,160087,30,7692,100,32.13,24.41,
